id,latitude,longitude,price
20755,40.68634,-73.966,98
20853,40.68035,-73.97162,250
20913,40.70984,-73.95775,100
21293,40.70093,-73.92609,105
21456,40.79764,-73.96177,140
21644,40.82803,-73.94731,89
21794,40.74008,-74.00271,98
22911,40.68413,-73.92357,125
22918,40.82279,-73.95139,60
23135,40.67967,-74.00154,175
23501,40.83927,-73.94281,65
23686,40.73096,-74.00319,500
24143,40.71332,-73.94177,101
24285,40.66941,-73.98109,220
25235,40.68373,-73.92377,125
25406,40.71459,-73.94844,80
25696,40.8092,-73.94421,100
26012,40.68157,-73.98989,200
26362,40.75527,-73.99291,59
26520,40.68698,-73.96572,125
26559,40.7288,-73.98192,140
26785,40.66853,-73.98912,120
26933,40.7254,-73.98157,350
26954,40.74294,-73.98009,199
26969,40.71942,-73.95748,325
27006,40.77823,-73.97637,235
27385,40.72555,-73.97965,225
27531,40.66831,-73.98604,99
27644,40.82754,-73.94919,170
27659,40.66499,-73.97925,400
27759,40.77842,-73.97556,170
27883,40.72245,-73.98527,100
28321,40.65593,-73.96053,75
28396,40.71923,-73.96468,90
28907,40.778,-73.94822,150
29012,40.85879,-73.93128,85
29013,40.68332,-73.9547,70
29455,40.81618,-73.94894,120
29628,40.68414,-73.96351,89
29683,40.72392,-73.99143,185
30031,40.73494,-73.9503,50
30927,40.71341,-73.98856,105
31130,40.76754,-73.98399,130
31555,40.73442,-74.00303,115
31902,40.63188,-73.93248,77
31994,40.6873,-73.9634,76
32023,40.68296,-73.93662,125
32037,40.6863,-73.96765,135
32100,40.73409,-73.95348,250
32289,40.71561,-73.94835,199
32331,40.6857,-73.99183,140
32363,40.74028,-73.83168,140
32965,40.68281,-73.93524,115
32969,40.71596,-73.93938,160
33009,40.71492,-73.95935,195
33014,40.72354,-73.98295,195
33223,40.71165,-73.96087,80
34760,40.69101,-73.97312,44
35526,40.73474,-74.00101,156
36121,40.67386,-73.96641,85
36133,40.71536,-73.96057,125
36442,40.6741,-73.96595,115
36647,40.79295,-73.93997,69
36703,40.73226,-74.00401,225
36934,40.71363,-73.96398,125
38638,40.77711,-73.9527,219
38663,40.68559,-73.98094,475
39267,40.77456,-73.95323,99
39282,40.71088,-73.95055,69
39593,40.74559,-73.92313,79
39704,40.68306,-73.94659,135
40039,40.70207,-73.98571,250
40453,40.76123,-73.9642,250
41348,40.66858,-73.99083,250
41513,40.82704,-73.94907,80
42580,40.68843,-73.96408,70
42729,40.6783,-74.00135,165
42882,40.64524,-74.08088,70
43957,40.70641,-73.91765,50
44096,40.83232,-73.93184,40
44161,40.71045,-73.9677,150
44212,40.72518,-73.98034,125
44221,40.70666,-74.01374,196
44229,40.69098,-73.97113,110
44288,40.73756,-74.00405,170
44506,40.81526,-73.94791,165
45393,40.73423,-74.0046,150
45542,40.82374,-73.9373,100
45556,40.68863,-73.97691,65
45910,40.70382,-73.89797,350
45936,40.80549,-73.95924,99
45940,40.71627,-73.9587,200
46544,40.67994,-73.97863,150
46723,40.67992,-73.9475,90
46911,40.67868,-73.97307,120
47199,40.76834,-73.95334,75
47362,40.68237,-73.9415,175
47370,40.74031,-73.99999,125
47926,40.76307,-73.99665,275
48719,40.71882,-73.98852,299
50447,40.6693,-73.98804,135
51438,40.77333,-73.95199,130
51485,40.72319,-73.99201,83
51572,40.74859,-73.99671,123
51850,40.67252,-73.76597,55
53137,40.76244,-73.99271,195
53196,40.69546,-73.93503,80
53469,40.71722,-73.87856,98
53470,40.70234,-73.89816,140
53477,40.71546,-73.87854,265
54158,40.7195,-73.95976,249
54453,40.76548,-73.98474,105
54466,40.80234,-73.95603,200
54508,40.6787,-73.97262,100
54544,40.81035,-73.94598,121
54626,40.83075,-73.93058,45
54860,40.79958,-73.94275,100
55467,40.71625,-73.93845,140
55498,40.6829,-73.93549,71
55668,40.72773,-73.99134,130
55737,40.72861,-74.0049,199
55959,40.70979,-73.95162,69
55982,40.68656,-73.97525,68
56467,40.72752,-73.98432,130
56525,40.729,-73.95829,195
56859,40.81219,-73.94499,64
57166,40.77185,-73.90502,140
57297,40.68926,-73.99386,159
57468,40.72821,-73.98701,189
57618,40.7672,-73.98508,250
57740,40.73012,-73.99053,239
57754,40.7403,-73.98498,305
57874,40.80931,-73.94343,155
58059,40.8251,-73.94287,60
58062,40.6585,-73.98397,135
58467,40.76193,-73.9501,120
59014,40.72052,-73.98589,150
59121,40.70411,-73.89934,140
59642,40.73401,-73.95967,135
59709,40.71756,-73.99503,250
59855,40.7589,-73.96991,250
60164,40.72003,-74.00262,500
60457,40.73194,-73.99474,225
60611,40.79163,-73.94573,125
60666,40.8118,-73.94434,92
60673,40.81583,-73.94707,175
60680,40.72654,-73.98049,99
60794,40.80021,-73.96071,195
60948,40.80942,-73.93936,140
61167,40.71961,-73.9954,135
61224,40.74358,-74.00027,500
61406,40.80335,-73.9575,80
61492,40.71445,-73.9908,120
61509,40.75749,-73.96897,110
62095,40.64446,-73.9503,65
62427,40.7268,-73.99079,130
62430,40.688,-73.9171,99
62452,40.63536,-74.08537,36
62461,40.63627,-74.08543,37
62787,40.63518,-74.08546,37
62891,40.72477,-73.98161,175
62903,40.74238,-73.99567,205
62925,40.72945,-73.95511,285
63299,40.70763,-73.95177,59
63320,40.63481,-74.08519,36
63360,40.75384,-73.91433,99
63546,40.64106,-73.97426,39
63573,40.66793,-73.98327,60
63588,40.81309,-73.85514,90
63610,40.88057,-73.83572,105
63657,40.68236,-73.94314,135
63693,40.72185,-73.98246,390
63719,40.68503,-73.95385,70
63913,40.86648,-73.9263,75
64000,40.7069,-73.95467,60
64015,40.72807,-73.98594,200
64107,40.6778,-73.94339,100
64277,40.68317,-73.94701,70
64314,40.6761,-73.9529,110
64365,40.67586,-73.95155,60
64707,40.71702,-73.99811,90
64837,40.72321,-73.98157,68
65019,40.77956,-73.98098,115
65268,40.68276,-73.95264,75
65556,40.71368,-73.9626,60
65562,40.72956,-73.98158,129
65615,40.71069,-73.95175,130
65660,40.70863,-73.94641,95
65813,40.82888,-73.94307,75
65834,40.67319,-73.97323,175
66008,40.67846,-73.99443,190
66026,40.6715,-73.94808,49
66251,40.72681,-73.98534,212
66275,40.71904,-73.99392,95
66451,40.71031,-73.9583,140
66718,40.81322,-73.95306,135
66741,40.67732,-73.98225,150
66974,40.68076,-73.9896,190
67288,40.79603,-73.94903,124
67299,40.71492,-73.96282,135
67397,40.80393,-73.95838,122
68099,40.80082,-73.9652,109
68305,40.82976,-73.94867,85
68403,40.683,-73.91981,145
68735,40.78971,-73.9729,195
68765,40.67817,-73.99495,250
68900,40.73119,-73.95578,125
68974,40.71943,-73.99627,575
69894,40.78,-73.98249,150
69921,40.70514,-73.91922,70
70095,40.86713,-73.92811,90
70128,40.73198,-73.98881,65
70609,40.72542,-73.97986,500
71010,40.83494,-73.93869,250
71248,40.71659,-73.98945,125
71366,40.72966,-74.00243,200
71384,40.72898,-73.95552,229
71812,40.87207,-73.90193,90
72190,40.77728,-73.97818,110
72265,40.72646,-73.95341,59
74073,40.71015,-73.96101,195
74240,40.71903,-73.9597,169
74333,40.80892,-73.93985,113
74404,40.80276,-73.9567,250
74680,40.77635,-73.93426,115
74860,40.72488,-73.95018,55
75193,40.71398,-73.95763,69
75635,40.71876,-73.98394,150
76761,40.66552,-73.99019,169
77765,40.73749,-73.95292,179
77936,40.76248,-73.9913,150
78919,40.68674,-73.98876,135
79067,40.6848,-73.96219,350
79782,40.70516,-73.95455,120
80493,40.72329,-73.98486,71
80684,40.73776,-73.95327,349
80700,40.73738,-73.95482,349
80924,40.67542,-73.98142,165
81739,40.73842,-73.95312,249
82549,40.6926,-73.99832,100
82550,40.69441,-73.99771,200
82638,40.72399,-73.98374,169
82928,40.6824,-73.94615,185
83243,40.68949,-73.91708,65
83446,40.68819,-73.97258,130
83722,40.7205,-73.96015,199
83847,40.72451,-73.98094,225
84010,40.73813,-73.95394,179
84059,40.67591,-73.94715,150
84659,40.72843,-73.98895,139
84905,40.71271,-73.99776,95
85094,40.66966,-73.94735,79
86215,40.71965,-73.98766,150
89427,40.68613,-73.96536,650
89621,40.68048,-73.94911,90
93313,40.68314,-73.93963,120
94035,40.75961,-73.91117,80
94209,40.67473,-73.94494,100
94477,40.69305,-73.93185,175
94783,40.67174,-73.95663,120
95747,40.71055,-73.95098,140
95883,40.69465,-73.95458,200
96471,40.68413,-73.96542,165
98330,40.73877,-73.97707,125
98663,40.74893,-73.99544,130
99070,40.79406,-73.94102,65
99085,40.68795,-73.97332,123
100002,40.85295,-73.93361,67
100184,40.72413,-73.76133,50
100186,40.66918,-73.99187,130
101053,40.71125,-73.95613,100
102995,40.78558,-73.9696,212
103161,40.71577,-73.96053,190
103311,40.73861,-73.95485,599
103806,40.72577,-73.98745,249
105469,40.58615,-73.81245,70
105510,40.67086,-73.94872,100
106363,40.82773,-73.95231,60
106647,40.68505,-73.95684,135
107630,40.72911,-73.95493,175
107895,40.77944,-73.98567,120
110739,40.74503,-73.98876,169
112100,40.67539,-73.96093,165
112304,40.8054,-73.95189,90
112359,40.78491,-73.9508,225
112435,40.69088,-73.97307,95
113265,40.67555,-73.95057,55
113945,40.75835,-73.99193,85
114123,40.66527,-73.9886,199
114229,40.71895,-73.99434,211
114969,40.75579,-73.96699,145
115535,40.82399,-73.95328,65
115678,40.81822,-73.94095,99
115748,40.76434,-73.92132,110
116940,40.67705,-73.94925,80
117425,40.69263,-73.99438,150
118061,40.68448,-73.92747,110
118430,40.74412,-74.00208,290
118680,40.73067,-73.98702,87
120362,40.70665,-73.94061,190
121687,40.72063,-73.95952,200
121861,40.67644,-73.98082,165
123784,40.80481,-73.94794,110
125053,40.72533,-73.99143,395
125163,40.68569,-73.93038,99
125594,40.64302,-73.97255,39
126443,40.72939,-73.98857,189
126816,40.79918,-73.96607,85
127387,40.66862,-73.9926,260
128975,40.81333,-73.94453,122
131154,40.72473,-73.95199,165
132516,40.70925,-73.85262,97
132570,40.73215,-74.00922,170
132695,40.71109,-73.94332,125
133025,40.7463,-73.97926,130
134934,40.71823,-73.95849,225
135393,40.651,-73.94886,50
135465,40.68626,-73.97598,170
135706,40.74488,-74.001,132
136493,40.67632,-73.97616,250
138216,40.72212,-73.94254,141
139624,40.67456,-73.95151,64
140133,40.71363,-73.96019,249
140425,40.6755,-73.95878,79
140973,40.72274,-73.97581,185
141154,40.6858,-73.9828,120
141335,40.67535,-73.97654,495
141890,40.72255,-73.99346,375
141984,40.72094,-73.99706,175
142069,40.72485,-73.97813,150
144087,40.80473,-73.9532,259
144148,40.72217,-73.98419,96
145064,40.71943,-73.9565,145
145188,40.74249,-74.00329,200
145994,40.79264,-73.97294,95
146754,40.65749,-73.97675,250
147586,40.80474,-73.94688,295
148201,40.72831,-74.00177,175
148259,40.71541,-73.94144,451
148825,40.79765,-73.96245,165
149287,40.78508,-73.95332,250
149777,40.89747,-73.8639,77
150804,40.72008,-73.98404,250
151199,40.75725,-73.91098,129
151478,40.7102,-73.94495,98
152071,40.67359,-73.97904,150
152078,40.72674,-73.9782,95
152259,40.81156,-73.94571,55
152263,40.80497,-73.95016,300
152520,40.7385,-73.91806,42
153405,40.72937,-73.95671,125
153780,40.72587,-73.98438,175
154934,40.82426,-73.9463,75
155296,40.71624,-73.96272,255
157673,40.68101,-73.94081,72
158061,40.68669,-73.91989,165
158176,40.71534,-73.95914,165
158290,40.68288,-73.96024,75
158913,40.72489,-73.95494,130
158955,40.70867,-73.94284,139
159749,40.67963,-73.93908,88
159815,40.6798,-73.93908,80
159913,40.74346,-73.99882,150
160609,40.77724,-73.98109,200
160994,40.72972,-73.97995,200
161366,40.74102,-73.91681,42
161394,40.71309,-73.94128,90
161996,40.83096,-73.94633,295
162493,40.71323,-73.95745,450
162508,40.67212,-73.9506,130
163627,40.71023,-73.96665,89
163809,40.80523,-73.95139,198
163814,40.72636,-73.98917,99
163836,40.72185,-73.93956,46
164989,40.72351,-73.99683,140
165080,40.6809,-73.99233,500
165461,40.80525,-73.95916,75
165824,40.74,-73.91901,33
166006,40.80006,-73.96049,250
166172,40.70283,-73.92131,60
166541,40.84468,-73.94303,75
166983,40.68252,-73.99619,350
167013,40.74342,-73.99483,205
167017,40.67853,-73.98089,219
167222,40.6788,-73.97643,60
167482,40.77886,-73.98042,185
168084,40.72578,-73.97879,190
168123,40.66085,-73.98537,105
168546,40.80113,-73.94503,250
168810,40.78569,-73.97581,175
169002,40.82411,-73.94934,65
169152,40.68131,-73.95332,75
169306,40.85811,-73.90675,37
169464,40.70667,-73.96524,85
169483,40.60452,-73.97103,106
170420,40.7932,-73.94007,79
170761,40.68768,-73.97611,85
171776,40.80224,-73.94558,170
172700,40.71473,-73.98842,115
172870,40.80518,-73.95359,89
173072,40.80827,-73.95329,49
173151,40.72901,-73.95812,91
173742,40.73476,-73.98452,400
174527,40.69055,-73.92357,150
174966,40.7735,-73.98697,2000
176135,40.67505,-73.95969,97
176653,40.72974,-73.98201,100
176962,40.70925,-73.95425,179
177421,40.72315,-73.95226,500
177495,40.73939,-73.99612,429
177606,40.74112,-73.97686,189
179670,40.72019,-73.98217,120
179741,40.72133,-73.99666,300
180507,40.75744,-73.92163,107
180792,40.75695,-73.9202,95
181972,40.8296,-73.94651,199
182069,40.79056,-73.9468,120
182095,40.73631,-73.99977,199
182177,40.86466,-73.85709,125
182649,40.71312,-73.96199,70
185266,40.71297,-73.94336,75
187488,40.73712,-74.00166,100
187566,40.69242,-73.95097,99
187986,40.73862,-73.99758,250
188146,40.7158,-73.95803,350
188661,40.68262,-73.97299,170
188674,40.73217,-73.98801,165
189135,40.76311,-73.99388,99
189181,40.74695,-74.00454,255
189732,40.67497,-73.87305,169
189787,40.66788,-73.94813,99
190267,40.76684,-73.95944,169
190542,40.68967,-73.95445,160
190968,40.67946,-73.96501,215
190974,40.66944,-73.98083,130
191075,40.72566,-73.97748,110
193105,40.7709,-73.99181,150
193333,40.71943,-73.95958,65
193393,40.74249,-73.92466,75
193853,40.74033,-74.00024,149
194154,40.7969,-73.96128,89
195123,40.83403,-73.94553,50
195233,40.65513,-73.95641,43
195240,40.65589,-73.95539,42
195578,40.70275,-73.94501,85
195971,40.68897,-73.93569,139
195989,40.67617,-73.98136,105
196010,40.67595,-73.98053,265
197155,40.76415,-73.99067,149
197753,40.83127,-73.94718,68
197942,40.68497,-73.95592,99
199195,40.82922,-73.94174,75
199312,40.71137,-73.94362,100
200645,40.76739,-73.9557,90
200955,40.73089,-73.98195,160
201992,40.6755,-73.97859,190
202273,40.68812,-73.94934,67
203901,40.7694,-73.9572,190
204065,40.68634,-73.96161,248
204833,40.7093,-73.9497,100
204959,40.713,-73.99752,95
205043,40.75895,-73.9883,150
205485,40.68186,-73.94113,145
205735,40.68364,-73.91076,41
205867,40.71893,-73.9428,120
206071,40.82802,-73.92039,50
206316,40.68765,-73.97073,157
206772,40.71413,-73.96596,195
206957,40.58422,-73.94079,70
208148,40.71973,-73.95582,185
208889,40.69025,-73.93323,145
209310,40.73826,-73.92458,50
211078,40.73049,-73.96115,185
211974,40.72956,-73.97903,250
212109,40.73854,-74.00821,80
212178,40.75877,-73.98863,230
212544,40.67688,-73.9859,100
213272,40.70051,-73.92204,40
213330,40.71712,-73.98898,200
214917,40.60742,-74.14388,80
215560,40.68741,-73.95741,79
215784,40.75627,-73.9211,95
215907,40.79816,-73.9619,300
217580,40.61927,-74.0307,100
218358,40.8078,-73.95208,80
219066,40.61922,-73.99399,110
219482,40.68275,-73.96148,172
219793,40.71813,-73.98416,199
219818,40.71892,-73.98401,199
219922,40.816,-73.95545,100
220351,40.82748,-73.95153,55
220563,40.68634,-73.95088,75
220946,40.72229,-73.97901,146
221043,40.72956,-73.99287,250
221097,40.72595,-73.95298,116
221618,40.71193,-74.00817,150
222054,40.68012,-73.97847,120
222304,40.74233,-73.99865,199
223930,40.67424,-73.96665,150
224004,40.80486,-73.95298,69
224006,40.80307,-73.95048,300
224510,40.68653,-73.98562,230
225297,40.74267,-73.98569,125
225306,40.68749,-73.95494,79
225887,40.68645,-73.97538,130
225926,40.68999,-73.96711,239
225976,40.61077,-74.06824,75
226021,40.71126,-73.94576,220
227715,40.67855,-73.94949,80
227735,40.72416,-73.9853,288
228317,40.68516,-73.92521,135
228496,40.73507,-74.00048,225
228517,40.71611,-73.99828,110
228925,40.67964,-73.93946,100
228979,40.76189,-73.99,130
229367,40.72645,-73.98035,89
229874,40.66293,-73.99833,200
230321,40.69046,-73.95167,80
230854,40.83001,-73.92158,50
230877,40.79239,-73.94535,135
230956,40.72709,-73.98274,90
231414,40.72599,-74.00168,270
232612,40.68309,-73.94219,110
232618,40.79442,-73.93433,145
233189,40.76166,-73.99675,179
233638,40.70163,-73.90867,55
233662,40.75575,-73.96842,110
234184,40.80903,-73.94197,325
234870,40.74581,-73.95295,75
235552,40.66414,-73.98574,300
235651,40.74,-74.00381,130
235951,40.75348,-73.97065,190
235960,40.72066,-73.98506,200
236671,40.71746,-73.95497,180
236788,40.70257,-73.9847,350
236806,40.72264,-73.9837,160
237127,40.73833,-73.98186,195
237210,40.73268,-73.99255,241
239055,40.71892,-73.99628,300
239733,40.77679,-73.91687,75
239766,40.71693,-73.98948,100
239826,40.73685,-73.98359,399
239883,40.68501,-73.97019,85
239899,40.66068,-73.96003,80
240800,40.67722,-73.96542,55
241140,40.68975,-73.96703,438
241159,40.69221,-73.95866,110
241862,40.72969,-74.00635,200
242532,40.6893,-73.96602,279
242643,40.70832,-73.94157,137
243229,40.68016,-73.94878,280
243708,40.70875,-73.95508,199
245504,40.85888,-73.92886,71
245544,40.8679,-73.90023,42
245574,40.6889,-73.95383,180
245607,40.75127,-73.99637,226
246134,40.67607,-73.94421,85
246351,40.73834,-73.9823,135
246916,40.7347,-73.88066,79
246938,40.71876,-73.98851,154
248865,40.73787,-73.95385,199
248871,40.73066,-74.00287,700
249414,40.73291,-74.00059,246
249618,40.85099,-73.92822,125
249867,40.68707,-73.91918,100
250259,40.7184,-73.96019,295
250311,40.67495,-73.95563,150
250323,40.71582,-73.99902,119
250536,40.81068,-73.94288,125
250537,40.81122,-73.94279,400
250801,40.73129,-73.99944,850
251262,40.71628,-73.95737,129
251277,40.78558,-73.9726,140
252076,40.7146,-73.991,115
252607,40.79493,-73.94462,200
253332,40.6623,-73.99049,96
253466,40.73693,-73.95284,199
253471,40.73641,-73.9533,199
253475,40.73794,-73.95254,199
253548,40.58147,-73.96726,69
253590,40.79771,-73.96323,185
253623,40.81512,-73.94692,81
253800,40.7373,-73.95323,199
253803,40.73708,-73.95271,199
253806,40.73652,-73.95236,199
253811,40.73693,-73.95316,199
253815,40.73784,-73.95324,199
253828,40.73674,-73.95247,349
253839,40.73783,-73.95259,249
253842,40.73714,-73.95296,299
253846,40.73731,-73.9545,179
254131,40.74965,-73.89344,54
254168,40.73793,-73.95316,599
254409,40.68197,-73.96549,110
255024,40.70271,-73.91566,220
255476,40.7116,-73.9529,89
255601,40.69241,-73.94885,170
255957,40.72004,-73.99424,495
256078,40.74511,-73.92398,80
256328,40.74599,-74.00253,760
256369,40.68946,-73.99385,98
257097,40.68226,-73.95473,125
257568,40.67855,-73.8896,48
257787,40.71408,-73.9489,64
258284,40.68618,-73.96144,154
258397,40.67379,-73.98454,139
258686,40.70554,-73.76637,75
258688,40.74031,-74.00532,325
258690,40.74618,-74.00392,195
258740,40.81872,-73.94567,58
258838,40.59251,-74.06479,250
258876,40.59101,-74.06685,50
259946,40.59262,-74.06659,125
260451,40.69142,-73.97203,70
260765,40.76928,-73.95021,189
261194,40.68338,-73.95289,130
261259,40.72953,-74.00462,145
261344,40.70523,-74.01345,101
261674,40.74025,-74.00161,95
261781,40.73378,-74.00429,375
262343,40.72087,-73.99022,153
262405,40.64468,-73.94219,92
262478,40.7193,-73.98966,80
262583,40.73312,-74.0042,300
263005,40.69778,-73.97676,145
263190,40.72534,-73.98591,88
263232,40.82151,-73.94516,155
263502,40.72059,-73.9567,185
263776,40.74558,-73.92324,73
263888,40.79433,-73.9765,225
264323,40.81055,-73.95549,85
265036,40.6711,-73.95231,99
265064,40.67962,-73.88928,48
265145,40.76217,-73.98411,200
265506,40.76128,-73.96463,485
265831,40.72313,-73.99438,310
265912,40.7177,-73.95576,110
266146,40.78448,-73.97289,109
266155,40.78304,-73.97447,167
266351,40.68737,-73.97125,147
266437,40.74139,-74.0005,220
266449,40.71992,-73.98773,195
266756,40.71905,-73.99677,199
267376,40.70741,-74.00102,65
267435,40.73349,-73.86009,55
267535,40.89557,-73.8447,50
267652,40.64277,-73.97296,60
267708,40.79111,-73.94466,99
268392,40.79951,-73.95257,130
268481,40.71647,-73.93974,290
268868,40.75114,-74.00195,350
269283,40.66431,-73.93216,50
269889,40.74579,-73.95012,96
270139,40.70278,-73.92673,45
270231,40.74409,-73.91122,85
270315,40.68812,-73.93254,34
270345,40.72454,-73.99151,250
270680,40.71073,-73.96207,190
270681,40.71028,-73.96128,75
271083,40.65772,-73.96131,93
271128,40.68884,-73.95059,60
271130,40.6865,-73.95372,65
271694,40.75282,-73.97315,125
271950,40.76373,-73.96897,300
271954,40.73388,-73.99452,150
272026,40.85774,-73.92901,56
272044,40.72257,-73.98465,299
272427,40.72723,-73.95728,60
272706,40.69135,-73.97321,88
272738,40.70513,-73.95505,60
273190,40.73301,-74.00268,1300
273256,40.79793,-73.93612,200
274062,40.80285,-73.95166,99
274329,40.70642,-73.91665,110
274376,40.68156,-73.96537,135
274743,40.77368,-73.95198,110
275976,40.68631,-73.93702,165
276216,40.65992,-73.99042,127
276317,40.67847,-73.97038,402
276482,40.81371,-73.95585,85
277207,40.72868,-73.95835,75
277370,40.73168,-73.98662,139
277883,40.65689,-73.9533,70
278090,40.7928,-73.93967,50
278145,40.77117,-73.91905,30
278631,40.73729,-74.00807,250
278876,40.66984,-73.95141,64
279093,40.82977,-73.94071,300
279857,40.68492,-73.95489,800
279969,40.68255,-73.91957,100
280315,40.67392,-73.94662,250
281521,40.73879,-74.00425,200
281756,40.73321,-73.95587,140
281851,40.80671,-73.95082,130
282341,40.6433,-73.97386,90
282443,40.71601,-73.99123,90
282514,40.68106,-73.9292,97
282863,40.68131,-73.98879,91
282977,40.67264,-73.98136,125
283072,40.67889,-73.86404,75
283090,40.7241,-73.97899,180
283184,40.70766,-73.95191,300
283272,40.71422,-73.9484,100
283550,40.76001,-73.99133,175
284208,40.66441,-73.97974,65
284855,40.73362,-74.00923,240
285442,40.73119,-73.98819,300
285492,40.74494,-73.9998,385
285716,40.69657,-73.9129,47
286662,40.67106,-73.95463,110
286838,40.80748,-73.95589,75
287397,40.68991,-73.93179,100
287408,40.76147,-73.99152,165
287417,40.68174,-73.91921,300
287421,40.68538,-74.00056,140
287481,40.70839,-73.94289,120
287839,40.69018,-73.98107,175
287845,40.68128,-73.99522,275
289020,40.72948,-73.98694,179
289037,40.68353,-73.9914,189
289288,40.72506,-73.98865,219
289665,40.72891,-74.00293,450
289703,40.7253,-73.99916,249
289958,40.75295,-73.93228,65
289995,40.71947,-73.95252,250
290457,40.71283,-73.99703,139
291524,40.77338,-73.98887,209
291714,40.67385,-73.94405,120
291812,40.76856,-73.91828,70
292047,40.73908,-74.00378,90
292121,40.7625,-73.9869,199
292266,40.69755,-73.91187,50
292637,40.67335,-73.96,100
293004,40.80497,-73.95146,110
293837,40.70736,-73.94331,157
294227,40.73683,-73.9543,199
294239,40.76444,-73.92607,192
294242,40.7389,-73.95395,199
294250,40.77611,-73.97808,150
294259,40.73806,-73.95462,199
294263,40.73661,-73.95479,199
294280,40.73857,-73.95435,199
294297,40.711,-73.96225,105
294353,40.70686,-73.95365,135
294490,40.73857,-73.95299,199
294717,40.71095,-73.95239,125
295231,40.70918,-73.94881,60
295379,40.71685,-73.96573,85
295998,40.7909,-73.96762,300
296345,40.71143,-73.94159,75
296361,40.737,-73.87444,55
296658,40.66469,-73.96091,44
296717,40.68855,-73.95405,55
296844,40.71653,-73.95554,30
297611,40.69309,-73.97074,35
297962,40.70638,-73.96627,70
298073,40.71629,-73.95786,130
298759,40.68622,-73.94675,52
298854,40.71635,-73.94609,75
299062,40.77272,-73.95307,190
299078,40.72509,-74.00304,250
299531,40.66795,-73.89232,100
299699,40.72582,-73.95843,130
301034,40.80637,-73.95433,140
302057,40.64387,-73.96855,75
302758,40.7968,-73.93611,150
303345,40.79596,-73.94463,90
303462,40.78012,-73.98439,295
304799,40.77508,-73.9799,150
305211,40.71532,-73.96064,180
306702,40.68786,-73.97421,135
306799,40.70793,-73.91987,65
309342,40.79044,-73.97513,99
310220,40.72668,-73.95762,149
310272,40.62318,-74.07848,59
310325,40.82286,-73.94596,75
310338,40.82451,-73.94457,75
310524,40.69348,-73.95927,75
310796,40.78443,-73.97399,109
311003,40.67679,-73.95639,225
311343,40.79107,-73.94381,86
311356,40.70215,-73.91139,52
312429,40.67339,-73.96519,100
